Id;IsEmpty;MaxSoldCopies;MetaProductId;Name;MkmUrl;MkmImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;Trend;FoilTrend;ExLow;FoilLow;Avg1;Avg7;Avg30;FoilAvg1;FoilAvg7;FoilAvg30;WeeklySales;MonthlySales;YearlySales;GlobalSales;WeeklyFoilSales;MonthlyFoilSales;YearlyFoilSales;GlobalFoilSales;WeeklySalesCount;MonthlySalesCount;YearlySalesCount;GlobalSalesCount;WeeklyFoilSalesCount;MonthlyFoilSalesCount;YearlyFoilSalesCount;GlobalFoilSalesCount;AvgCrossSaleCount;AvgCountPerSale;ScryfallId;OracleText;ProducedMana;ManaCost;Cmc;TypeLine;Power;Toughness;Colors;ColorIndicator;ColorIdentity;Keywords;Legality;Properties;ScryfallImageUriPng;EnExStock;EnExStockFoil;EnNmCollection;EnNmCollectionFoil;EnExSleeper;EnExSleeperFoil;VirtualStock;VirtualStockFoil;AllStock;AllStockFoil;AllCollection;AllCollectionFoil;AllSleeper;AllSleeperFoil;StrategyValue;StrategyFoilValue;StrategyType;StrategyFoilType;StrategyDateEnd;StrategyFoilDateEnd;DatePriceUpdate;DateSalesUpdate;DateStockUpdate;WishListCount;WishListFoilCount;WishListPrice;WishListFoilPrice;WantCount;CollectionNeed;EmptyListWantCount;Low;CtLow;CtFoilLow;DateCtPriceUpdate;UseForMetaPrice;CollectionBuyPrice;IsSleeper;IsFoilSleeper;Id;MetaproductId;Name;WebsiteUrl;ImageUrl;CollectorNumber;Rarity;ExpansionId;ExpansionName;CardType;GameId
740184;0;4;426335;Sisu - Divine Water Dragon;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Sisu-Divine-Water-Dragon;//static.cardmarket.com/img/b1b1af8084b41a11f0d06f4d150ca712/cardImageNotAvailable.jpg;24;14;5502;Rise of the Floodborn;8,29;17,79;3,99;14,5;7;7,74;8,17;22;19,32;20,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-10-16;2023-10-16;2024-02-29 11:59:10.847;2024-02-29 12:13:05.737;2024-02-29 12:14:27.463;0;0;0;0;4;0;8;44,95;0;0;2023-12-03 15:56:46.587;1;0;0;0;740184;426335;Sisu - Divine Water Dragon (V.1);/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Sisu-Divine-Water-Dragon-V1;//static.cardmarket.com/img/b1b1af8084b41a11f0d06f4d150ca712/cardImageNotAvailable.jpg;159;Legendary;5502;Rise of the Floodborn;0;19
740186;1;4;426336;Beast - Forbidding Recluse;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Beast-Forbidding-Recluse;//static.cardmarket.com/img/b1b1af8084b41a11f0d06f4d150ca712/cardImageNotAvailable.jpg;14;14;5502;Rise of the Floodborn;0,12;0,25;0,02;0,05;0,06;0,08;0,09;0,31;0,21;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-10-16;2023-10-16;2024-02-29 11:59:10.850;2024-02-29 12:13:05.737;2024-02-29 12:14:27.463;0;0;0;0;4;0;8;1,95;0;0;2023-12-03 15:56:46.587;1;0;0;0;740186;426336;Beast - Forbidding Recluse;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Beast-Forbidding-Recluse;//static.cardmarket.com/img/b1b1af8084b41a11f0d06f4d150ca712/cardImageNotAvailable.jpg;171;Common;5502;Rise of the Floodborn;0;19
740810;0;4;423597;Gaston - Arrogant Hunter;/en/Lorcana/Products/Singles/Promos/Gaston-Arrogant-Hunter;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/PR1/740810/740810.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231023%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231023T111955Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=5a2c062ec2e1503ecf844a931122fe8d6f625188fee47ab3fd09d754c6ec65dc;24;15;5435;Promos;23,67;19,38;22;22;20;24,43;25,47;20;23,75;23,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-10-23;2023-10-23;2024-02-29 11:59:11.067;2024-02-29 12:13:05.753;2024-02-29 12:14:27.490;0;0;0;0;4;0;8;21;0;0;2023-12-03 15:56:46.587;1;0;0;0;740810;423597;Gaston - Arrogant Hunter;/en/Lorcana/Products/Singles/Promos/Gaston-Arrogant-Hunter;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/PR1/740810/740810.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231023%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231023T111955Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=5a2c062ec2e1503ecf844a931122fe8d6f625188fee47ab3fd09d754c6ec65dc;24;Promo;5435;Promos;0;19
745019;1;4;427703;Bashful - Hopeless Romantic;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Bashful-Hopeless-Romantic;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745019/745019.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=666030e7478c90027cb4b76c57f50f812565f3ef3895f4f231e3228d82d89331;1;1;5502;Rise of the Floodborn;0,22;0,58;0,02;0,1;0,11;0,15;0,16;0,62;0,51;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.733;2024-02-29 12:13:06.340;2024-02-29 12:14:28.510;0;0;0;0;4;0;8;4,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;745019;427703;Bashful - Hopeless Romantic;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Bashful-Hopeless-Romantic;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745019/745019.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=666030e7478c90027cb4b76c57f50f812565f3ef3895f4f231e3228d82d89331;1;Uncommon;5502;Rise of the Floodborn;0;19
745020;1;4;427704;Christopher Robin - Adventurer;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Christopher-Robin-Adventurer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745020/745020.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=1207925e19a5a949ec163715920f541a6fb6d3dd4402139e629df257aaec068a;2;2;5502;Rise of the Floodborn;0,37;1,39;0,02;0,1;0,44;0,27;0,36;1,43;1,56;1,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.737;2024-02-29 12:13:06.340;2024-02-29 12:14:28.513;0;0;0;0;4;0;8;12,75;0;0;2023-12-03 15:56:46.587;1;0;0;0;745020;427704;Christopher Robin - Adventurer;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Christopher-Robin-Adventurer;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745020/745020.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=1207925e19a5a949ec163715920f541a6fb6d3dd4402139e629df257aaec068a;2;Rare;5502;Rise of the Floodborn;0;19
745021;1;4;427705;Cinderella - Ballroom Sensation;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Cinderella-Ballroom-Sensation;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745021/745021.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bab16b5bdaf6b0d6aa3197e71895e3e49144762aa2ba3521512b9c23a13e1035;3;2;5502;Rise of the Floodborn;3,42;9,81;1,8;5,5;3,07;3,26;3,86;8,99;10,2;8,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.743;2024-02-29 12:13:06.340;2024-02-29 12:14:28.513;0;0;0;0;4;0;8;12,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;745021;427705;Cinderella - Ballroom Sensation (V.1);/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Cinderella-Ballroom-Sensation-V1;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745021/745021.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=bab16b5bdaf6b0d6aa3197e71895e3e49144762aa2ba3521512b9c23a13e1035;3;Rare;5502;Rise of the Floodborn;0;19
745022;1;4;427706;Cobra Bubbles - Just a Social Worker;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Cobra-Bubbles-Just-a-Social-Worker;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745022/745022.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=41c324a6b48b09a2aede92c4e2a085a442f2e7108ff04089490b1d7207285766;4;2;5502;Rise of the Floodborn;0,34;1;0,02;0,38;0,3;0,32;0,3;1,11;0,97;1,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.750;2024-02-29 12:13:06.340;2024-02-29 12:14:28.513;0;0;0;0;4;0;8;12,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;745022;427706;Cobra Bubbles - Just a Social Worker;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Cobra-Bubbles-Just-a-Social-Worker;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745022/745022.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=41c324a6b48b09a2aede92c4e2a085a442f2e7108ff04089490b1d7207285766;4;Rare;5502;Rise of the Floodborn;0;19
745023;1;4;427707;Doc - Leader of the Seven Dwarfs;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Doc-Leader-of-the-Seven-Dwarfs;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745023/745023.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=1ec5bbba332ecc0fa5976d5bf2f01c7a768febca2772ac2e8d302a2092cc6970;5;1;5502;Rise of the Floodborn;0,19;0,63;0,02;0,2;0,27;0,14;0,17;0,45;0,72;0,73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.753;2024-02-29 12:13:06.343;2024-02-29 12:14:28.513;0;0;0;0;4;0;8;5,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;745023;427707;Doc - Leader of the Seven Dwarfs;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Doc-Leader-of-the-Seven-Dwarfs;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745023/745023.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=1ec5bbba332ecc0fa5976d5bf2f01c7a768febca2772ac2e8d302a2092cc6970;5;Uncommon;5502;Rise of the Floodborn;0;19
745024;1;4;427708;Dopey - Always Playful;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Dopey-Always-Playful;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745024/745024.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=279b6ca237323ed0fdd7b1be833b425ee5ce0fc5f8e439fa55a784578554bea6;6;1;5502;Rise of the Floodborn;0,23;0,64;0,02;0,09;0,82;0,17;0,17;0,77;0,62;0,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.760;2024-02-29 12:13:06.343;2024-02-29 12:14:28.513;0;0;0;0;4;0;8;2,85;0;0;2023-12-03 15:56:46.587;1;0;0;0;745024;427708;Dopey - Always Playful;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Dopey-Always-Playful;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745024/745024.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=279b6ca237323ed0fdd7b1be833b425ee5ce0fc5f8e439fa55a784578554bea6;6;Uncommon;5502;Rise of the Floodborn;0;19
745025;1;4;427709;Grand Duke - Advisor to the King;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Grand-Duke-Advisor-to-the-King;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745025/745025.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=49dd7a105e41935a74339a2351769e0a73ab29ca9baf2539cfdcc1f20f1d1dd5;9;2;5502;Rise of the Floodborn;0,33;1,37;0,02;0,1;0,14;0,27;0,34;2,01;1,43;1,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.763;2024-02-29 12:13:06.343;2024-02-29 12:14:28.517;0;0;0;0;4;0;8;9,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;745025;427709;Grand Duke - Advisor to the King;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Grand-Duke-Advisor-to-the-King;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745025/745025.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=49dd7a105e41935a74339a2351769e0a73ab29ca9baf2539cfdcc1f20f1d1dd5;9;Rare;5502;Rise of the Floodborn;0;19
745026;1;4;427710;Grumpy - Bad-Tempered;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Grumpy-Bad-Tempered;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745026/745026.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=64ddadc456f6b3c24cb79c9ebf756958dfe111897126c62ef8b37ba234f1ce62;10;0;5502;Rise of the Floodborn;0,11;0,18;0,02;0,02;0,09;0,07;0,08;0,34;0,16;0,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.770;2024-02-29 12:13:06.343;2024-02-29 12:14:28.517;0;0;0;0;4;0;8;2,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;745026;427710;Grumpy - Bad-Tempered;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Grumpy-Bad-Tempered;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745026/745026.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=64ddadc456f6b3c24cb79c9ebf756958dfe111897126c62ef8b37ba234f1ce62;10;Common;5502;Rise of the Floodborn;0;19
745027;1;4;427711;Happy - Good-Natured;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Happy-Good-Natured;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745027/745027.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=4a99eb90656b11245531b73156394a0482c86f9f64f637820eea95c0db4e2112;11;0;5502;Rise of the Floodborn;0,11;0,21;0,02;0,03;0,14;0,09;0,1;0,18;0,18;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.773;2024-02-29 12:13:06.343;2024-02-29 12:14:28.517;0;0;0;0;4;0;8;2,64;0;0;2023-12-03 15:56:46.587;1;0;0;0;745027;427711;Happy - Good-Natured;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Happy-Good-Natured;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745027/745027.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=4a99eb90656b11245531b73156394a0482c86f9f64f637820eea95c0db4e2112;11;Common;5502;Rise of the Floodborn;0;19
745028;0;4;427712;Mufasa - Betrayed Leader;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Mufasa-Betrayed-Leader;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745028/745028.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=05a03fd467a20089bd5ad345a786c2a2d0941fbd702e7652661d62c4b45b5249;14;12;5502;Rise of the Floodborn;18,02;24,69;11,9;19,5;15,29;16,44;16,55;23,5;26,8;21,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.780;2024-02-29 12:13:06.343;2024-02-29 12:14:28.517;0;0;0;0;4;0;8;64,95;0;0;2023-12-03 15:56:46.587;1;0;0;0;745028;427712;Mufasa - Betrayed Leader;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Mufasa-Betrayed-Leader;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745028/745028.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=05a03fd467a20089bd5ad345a786c2a2d0941fbd702e7652661d62c4b45b5249;14;Legendary;5502;Rise of the Floodborn;0;19
745029;1;4;427713;Mulan - Reflecting;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Mulan-Reflecting;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745029/745029.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=2e96533cae41b8fff957adf34adbdc9f874786cfdb7cb085ea0ba3f81f125d0a;16;2;5502;Rise of the Floodborn;0,37;1,03;0,03;0,44;0,17;0,33;0,33;1,18;1,03;1,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00000000-0000-0000-0000-000000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023-11-11;2023-11-11;2024-02-29 11:59:19.783;2024-02-29 12:13:06.343;2024-02-29 12:14:28.520;0;0;0;0;4;0;8;9,25;0;0;2023-12-03 15:56:46.587;1;0;0;0;745029;427713;Mulan - Reflecting;/en/Lorcana/Products/Singles/Rise-of-the-Floodborn/Mulan-Reflecting;https://product-images-production-current.s3.eu-central-1.amazonaws.com/1629/2ROF/745029/745029.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA42VCYKVESOV3UNOL%2F20231111%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20231111T034107Z&X-Amz-SignedHeaders=host&X-Amz-Expires=3600&X-Amz-Signature=2e96533cae41b8fff957adf34adbdc9f874786cfdb7cb085ea0ba3f81f125d0a;16;Rare;5502;Rise of the Floodborn;0;19
